Species,PlotID,Date,Year,Replicate,Birds,Nests
COMU,12,7/6/1990,1990,6,217,
COMU,13A,7/6/1990,1990,6,138,
COMU,13B,7/6/1990,1990,6,167,
COMU,14,7/6/1990,1990,6,142,
COMU,15A,7/6/1990,1990,6,105,
COMU,15B,7/6/1990,1990,6,0,
PECO,18,7/6/1990,1990,6,0,0
PECO,1,7/6/1990,1990,6,0,0
PECO,2,7/6/1990,1990,6,0,0
PECO,2A,7/6/1990,1990,6,0,0
PECO,3A,7/6/1990,1990,6,5,4
PECO,3C,7/6/1990,1990,6,0,0
PECO,4,7/6/1990,1990,6,9,5
PECO,5A,7/6/1990,1990,6,1,4
PECO,5B,7/6/1990,1990,6,8,6
PECO,6A,7/6/1990,1990,6,0,0
PECO,6B,7/6/1990,1990,6,0,0
PECO,7A,7/6/1990,1990,6,0,0
PECO,7B,7/6/1990,1990,6,1,1
PECO,7C,7/6/1990,1990,6,0,0
PECO,7D,7/6/1990,1990,6,3,1
PECO,7E,7/6/1990,1990,6,0,0
PECO,7F,7/6/1990,1990,6,0,0
PECO,7G,7/6/1990,1990,6,0,0
PECO,7H,7/6/1990,1990,6,0,0
PECO,7.1 A,7/6/1990,1990,6,0,0
PECO,8,7/6/1990,1990,6,0,0
PECO,9,7/6/1990,1990,6,4,3
PECO,10A,7/6/1990,1990,6,0,0
PECO,10B,7/6/1990,1990,6,12,10
PECO,10C,7/6/1990,1990,6,12,3
PECO,10DEF,7/6/1990,1990,6,9,8
PECO,10G,7/6/1990,1990,6,7,6
PECO,10H,7/6/1990,1990,6,7,7
PECO,10I,7/6/1990,1990,6,0,0
PECO,11,7/6/1990,1990,6,0,0
PECO,12,7/6/1990,1990,6,18,6
PECO,13A,7/6/1990,1990,6,7,0
PECO,13B,7/6/1990,1990,6,0,0
PECO,14,7/6/1990,1990,6,9,9
PECO,15A,7/6/1990,1990,6,17,13
PECO,15B,7/6/1990,1990,6,9,3
BLKI,18,7/9/1990,1990,7,7,8
BLKI,1,7/9/1990,1990,7,26,25
BLKI,2,7/9/1990,1990,7,0,0
BLKI,2A,7/9/1990,1990,7,3,9
BLKI,3A,7/9/1990,1990,7,6,8
BLKI,3C,7/9/1990,1990,7,0,0
BLKI,4,7/9/1990,1990,7,30,29
BLKI,5A,7/9/1990,1990,7,0,0
BLKI,5B,7/9/1990,1990,7,27,37
BLKI,6A,7/9/1990,1990,7,2,4
BLKI,6B,7/9/1990,1990,7,10,10
BLKI,7A,7/9/1990,1990,7,24,26
BLKI,7B,7/9/1990,1990,7,93,74
BLKI,7C,7/9/1990,1990,7,0,0
BLKI,7D,7/9/1990,1990,7,42,45
BLKI,7E,7/9/1990,1990,7,34,32
BLKI,7F,7/9/1990,1990,7,0,0
BLKI,7G,7/9/1990,1990,7,0,0
BLKI,7H,7/9/1990,1990,7,37,38
BLKI,7.1 A,7/9/1990,1990,7,63,67
BLKI,8,7/9/1990,1990,7,70,78
BLKI,9,7/9/1990,1990,7,116,125
BLKI,10A,7/9/1990,1990,7,92,94
BLKI,10B,7/9/1990,1990,7,,
BLKI,10C,7/9/1990,1990,7,,
BLKI,10DEF,7/9/1990,1990,7,221,231
BLKI,10G,7/9/1990,1990,7,155,158
BLKI,10H,7/9/1990,1990,7,83,85
BLKI,10I,7/9/1990,1990,7,100,102
BLKI,11,7/9/1990,1990,7,52,56
BLKI,12,7/9/1990,1990,7,99,96
BLKI,13A,7/9/1990,1990,7,25,31
BLKI,13B,7/9/1990,1990,7,100,126
BLKI,14,7/9/1990,1990,7,59,57
BLKI,15A,7/9/1990,1990,7,86,131
BLKI,15B,7/9/1990,1990,7,2,24
COMU,18,7/9/1990,1990,7,0,
COMU,1,7/9/1990,1990,7,0,
COMU,2,7/9/1990,1990,7,0,
COMU,2A,7/9/1990,1990,7,0,
COMU,3A,7/9/1990,1990,7,2,
COMU,3C,7/9/1990,1990,7,0,
COMU,4,7/9/1990,1990,7,8,
COMU,5A,7/9/1990,1990,7,0,
COMU,5B,7/9/1990,1990,7,0,
COMU,6A,7/9/1990,1990,7,5,
COMU,6B,7/9/1990,1990,7,26,
COMU,7A,7/9/1990,1990,7,2,
COMU,7B,7/9/1990,1990,7,70,
COMU,7C,7/9/1990,1990,7,182,
COMU,7D,7/9/1990,1990,7,18,
COMU,7E,7/9/1990,1990,7,1,
COMU,7F,7/9/1990,1990,7,22,
COMU,7G,7/9/1990,1990,7,37,
COMU,7H,7/9/1990,1990,7,96,
COMU,7.1 A,7/9/1990,1990,7,0,
COMU,8,7/9/1990,1990,7,57,
COMU,9,7/9/1990,1990,7,225,
COMU,10A,7/9/1990,1990,7,251,
COMU,10B,7/9/1990,1990,7,,
COMU,10C,7/9/1990,1990,7,,
COMU,10DEF,7/9/1990,1990,7,873,
COMU,10G,7/9/1990,1990,7,246,
COMU,10H,7/9/1990,1990,7,384,
COMU,10I,7/9/1990,1990,7,380,
COMU,11,7/9/1990,1990,7,0,
COMU,12,7/9/1990,1990,7,180,
COMU,13A,7/9/1990,1990,7,129,
COMU,13B,7/9/1990,1990,7,196,
COMU,14,7/9/1990,1990,7,105,
COMU,15A,7/9/1990,1990,7,59,
COMU,15B,7/9/1990,1990,7,0,
BLKI,18,7/11/1990,1990,8,5,9
BLKI,1,7/11/1990,1990,8,20,20
BLKI,2,7/11/1990,1990,8,0,0
BLKI,2A,7/11/1990,1990,8,3,9
BLKI,3A,7/11/1990,1990,8,5,8
BLKI,3C,7/11/1990,1990,8,0,0
BLKI,4,7/11/1990,1990,8,35,25
BLKI,5A,7/11/1990,1990,8,0,0
BLKI,5B,7/11/1990,1990,8,34,35
BLKI,6A,7/11/1990,1990,8,8,5
BLKI,6B,7/11/1990,1990,8,7,9
BLKI,7A,7/11/1990,1990,8,13,24
BLKI,7B,7/11/1990,1990,8,84,81
BLKI,7C,7/11/1990,1990,8,0,0
BLKI,7D,7/11/1990,1990,8,42,38
BLKI,7E,7/11/1990,1990,8,37,34
BLKI,7F,7/11/1990,1990,8,0,0
BLKI,7G,7/11/1990,1990,8,0,0
BLKI,7H,7/11/1990,1990,8,52,55
BLKI,7.1 A,7/11/1990,1990,8,66,65
BLKI,8,7/11/1990,1990,8,86,84
BLKI,9,7/11/1990,1990,8,133,125
BLKI,10A,7/11/1990,1990,8,121,113
BLKI,10B,7/11/1990,1990,8,55,54
BLKI,10C,7/11/1990,1990,8,94,90
BLKI,10DEF,7/11/1990,1990,8,294,270
BLKI,10G,7/11/1990,1990,8,197,175
BLKI,10H,7/11/1990,1990,8,104,91
BLKI,10I,7/11/1990,1990,8,124,116
BLKI,11,7/11/1990,1990,8,57,56
BLKI,12,7/11/1990,1990,8,124,99
BLKI,13A,7/11/1990,1990,8,53,30
BLKI,13B,7/11/1990,1990,8,194,120
BLKI,14,7/11/1990,1990,8,73,55
BLKI,15A,7/11/1990,1990,8,216,120
BLKI,15B,7/11/1990,1990,8,41,22
COMU,18,7/11/1990,1990,8,0,
COMU,1,7/11/1990,1990,8,9,
COMU,2,7/11/1990,1990,8,0,
COMU,2A,7/11/1990,1990,8,0,
COMU,3A,7/11/1990,1990,8,13,
COMU,3C,7/11/1990,1990,8,0,
COMU,4,7/11/1990,1990,8,23,
COMU,5A,7/11/1990,1990,8,0,
COMU,5B,7/11/1990,1990,8,0,
COMU,6A,7/11/1990,1990,8,21,
COMU,6B,7/11/1990,1990,8,39,
COMU,7A,7/11/1990,1990,8,3,
COMU,7B,7/11/1990,1990,8,82,
COMU,7C,7/11/1990,1990,8,201,
COMU,7D,7/11/1990,1990,8,16,
COMU,7E,7/11/1990,1990,8,1,
COMU,7F,7/11/1990,1990,8,27,
COMU,7G,7/11/1990,1990,8,45,
COMU,7H,7/11/1990,1990,8,145,
COMU,7.1 A,7/11/1990,1990,8,0,
COMU,8,7/11/1990,1990,8,65,
COMU,9,7/11/1990,1990,8,264,
COMU,10A,7/11/1990,1990,8,254,
COMU,10B,7/11/1990,1990,8,81,
COMU,10C,7/11/1990,1990,8,202,
COMU,10DEF,7/11/1990,1990,8,1033,
COMU,10G,7/11/1990,1990,8,259,
COMU,10H,7/11/1990,1990,8,452,
COMU,10I,7/11/1990,1990,8,383,
COMU,11,7/11/1990,1990,8,0,
COMU,12,7/11/1990,1990,8,277,
COMU,13A,7/11/1990,1990,8,161,
COMU,13B,7/11/1990,1990,8,281,
COMU,14,7/11/1990,1990,8,181,
COMU,15A,7/11/1990,1990,8,143,
COMU,15B,7/11/1990,1990,8,1,
PECO,18,7/11/1990,1990,7,0,0
PECO,1,7/11/1990,1990,7,0,0
PECO,2,7/11/1990,1990,7,0,0
PECO,2A,7/11/1990,1990,7,0,0
PECO,3A,7/11/1990,1990,7,4,4
PECO,3C,7/11/1990,1990,7,0,0
PECO,4,7/11/1990,1990,7,4,5
PECO,5A,7/11/1990,1990,7,1,4
PECO,5B,7/11/1990,1990,7,8,6
PECO,6A,7/11/1990,1990,7,0,0
PECO,6B,7/11/1990,1990,7,0,0
PECO,7A,7/11/1990,1990,7,0,0
PECO,7B,7/11/1990,1990,7,1,1
PECO,7C,7/11/1990,1990,7,0,0
PECO,7D,7/11/1990,1990,7,0,1
PECO,7E,7/11/1990,1990,7,0,0
PECO,7F,7/11/1990,1990,7,0,0
PECO,7G,7/11/1990,1990,7,0,0
PECO,7H,7/11/1990,1990,7,0,0
PECO,7.1 A,7/11/1990,1990,7,0,0
PECO,8,7/11/1990,1990,7,0,0
PECO,9,7/11/1990,1990,7,4,3
PECO,10A,7/11/1990,1990,7,0,0
PECO,10B,7/11/1990,1990,7,9,8
PECO,10C,7/11/1990,1990,7,6,3
PECO,10DEF,7/11/1990,1990,7,10,8
PECO,10G,7/11/1990,1990,7,4,6
PECO,10H,7/11/1990,1990,7,5,7
PECO,10I,7/11/1990,1990,7,1,1
PECO,11,7/11/1990,1990,7,0,0
PECO,12,7/11/1990,1990,7,7,6
PECO,13A,7/11/1990,1990,7,6,0
PECO,13B,7/11/1990,1990,7,0,0
PECO,14,7/11/1990,1990,7,9,9
PECO,15A,7/11/1990,1990,7,13,13
PECO,15B,7/11/1990,1990,7,4,3
BLKI,18,7/14/1990,1990,9,9,9
BLKI,1,7/14/1990,1990,9,25,20
BLKI,2,7/14/1990,1990,9,0,0
BLKI,2A,7/14/1990,1990,9,3,7
BLKI,3A,7/14/1990,1990,9,0,0
BLKI,3C,7/14/1990,1990,9,0,0
BLKI,4,7/14/1990,1990,9,28,23
BLKI,5A,7/14/1990,1990,9,0,0
BLKI,5B,7/14/1990,1990,9,21,31
BLKI,6A,7/14/1990,1990,9,1,0
BLKI,6B,7/14/1990,1990,9,2,5
BLKI,7A,7/14/1990,1990,9,13,23
BLKI,7B,7/14/1990,1990,9,82,78
BLKI,7C,7/14/1990,1990,9,0,0
BLKI,7D,7/14/1990,1990,9,35,34
BLKI,7E,7/14/1990,1990,9,26,32
BLKI,7F,7/14/1990,1990,9,0,0
BLKI,7G,7/14/1990,1990,9,0,0
BLKI,7H,7/14/1990,1990,9,44,45
BLKI,7.1 A,7/14/1990,1990,9,50,58
BLKI,8,7/14/1990,1990,9,56,68
BLKI,9,7/14/1990,1990,9,125,125
BLKI,10A,7/14/1990,1990,9,77,91
BLKI,10B,7/14/1990,1990,9,40,50
BLKI,10C,7/14/1990,1990,9,77,79
BLKI,10DEF,7/14/1990,1990,9,232,233
BLKI,10G,7/14/1990,1990,9,158,158
BLKI,10H,7/14/1990,1990,9,85,85
BLKI,10I,7/14/1990,1990,9,109,108
BLKI,11,7/14/1990,1990,9,51,54
BLKI,12,7/14/1990,1990,9,97,95
BLKI,13A,7/14/1990,1990,9,23,30
BLKI,13B,7/14/1990,1990,9,13,3
BLKI,14,7/14/1990,1990,9,52,53
BLKI,15A,7/14/1990,1990,9,84,100
BLKI,15B,7/14/1990,1990,9,6,20
COMU,18,7/14/1990,1990,9,0,
COMU,1,7/14/1990,1990,9,10,
COMU,2,7/14/1990,1990,9,0,
COMU,2A,7/14/1990,1990,9,0,
COMU,3A,7/14/1990,1990,9,15,
COMU,3C,7/14/1990,1990,9,0,
COMU,4,7/14/1990,1990,9,46,
COMU,5A,7/14/1990,1990,9,2,
COMU,5B,7/14/1990,1990,9,0,
COMU,6A,7/14/1990,1990,9,29,
COMU,6B,7/14/1990,1990,9,40,
COMU,7A,7/14/1990,1990,9,1,
COMU,7B,7/14/1990,1990,9,79,
COMU,7C,7/14/1990,1990,9,180,
COMU,7D,7/14/1990,1990,9,23,
COMU,7E,7/14/1990,1990,9,0,
COMU,7F,7/14/1990,1990,9,21,
COMU,7G,7/14/1990,1990,9,33,
COMU,7H,7/14/1990,1990,9,142,
COMU,7.1 A,7/14/1990,1990,9,0,
COMU,8,7/14/1990,1990,9,68,
COMU,9,7/14/1990,1990,9,217,
COMU,10A,7/14/1990,1990,9,227,
COMU,10B,7/14/1990,1990,9,74,
COMU,10C,7/14/1990,1990,9,212,
COMU,10DEF,7/14/1990,1990,9,1034,
COMU,10G,7/14/1990,1990,9,258,
COMU,10H,7/14/1990,1990,9,419,
COMU,10I,7/14/1990,1990,9,438,
COMU,11,7/14/1990,1990,9,0,
COMU,12,7/14/1990,1990,9,208,
COMU,13A,7/14/1990,1990,9,148,
COMU,13B,7/14/1990,1990,9,147,
COMU,14,7/14/1990,1990,9,145,
COMU,15A,7/14/1990,1990,9,75,
COMU,15B,7/14/1990,1990,9,0,
PECO,18,7/14/1990,1990,8,0,0
PECO,1,7/14/1990,1990,8,1,0
PECO,2,7/14/1990,1990,8,0,0
PECO,2A,7/14/1990,1990,8,0,0
PECO,3A,7/14/1990,1990,8,3,4
PECO,3C,7/14/1990,1990,8,0,0
PECO,4,7/14/1990,1990,8,4,5
PECO,5A,7/14/1990,1990,8,0,4
PECO,5B,7/14/1990,1990,8,7,6
PECO,6A,7/14/1990,1990,8,0,0
PECO,6B,7/14/1990,1990,8,0,0
PECO,7A,7/14/1990,1990,8,0,0
PECO,7B,7/14/1990,1990,8,2,1
PECO,7C,7/14/1990,1990,8,0,0
PECO,7D,7/14/1990,1990,8,0,1
PECO,7E,7/14/1990,1990,8,0,0
PECO,7F,7/14/1990,1990,8,0,0
PECO,7G,7/14/1990,1990,8,0,0
PECO,7H,7/14/1990,1990,8,1,0
PECO,7.1 A,7/14/1990,1990,8,0,0
PECO,8,7/14/1990,1990,8,0,0
PECO,9,7/14/1990,1990,8,3,3
PECO,10A,7/14/1990,1990,8,0,0
PECO,10B,7/14/1990,1990,8,10,9
PECO,10C,7/14/1990,1990,8,3,3
PECO,10DEF,7/14/1990,1990,8,9,8
PECO,10G,7/14/1990,1990,8,6,6
PECO,10H,7/14/1990,1990,8,7,7
PECO,10I,7/14/1990,1990,8,1,1
PECO,11,7/14/1990,1990,8,0,0
PECO,12,7/14/1990,1990,8,7,6
PECO,13A,7/14/1990,1990,8,1,0
PECO,13B,7/14/1990,1990,8,0,0
PECO,14,7/14/1990,1990,8,10,9
PECO,15A,7/14/1990,1990,8,12,12
PECO,15B,7/14/1990,1990,8,3,3
BLKI,18,7/16/1990,1990,10,19,9
BLKI,1,7/16/1990,1990,10,40,20
BLKI,2,7/16/1990,1990,10,0,0
BLKI,2A,7/16/1990,1990,10,14,7
BLKI,3A,7/16/1990,1990,10,13,0
BLKI,3C,7/16/1990,1990,10,0,0
BLKI,4,7/16/1990,1990,10,83,20
BLKI,5A,7/16/1990,1990,10,0,0
BLKI,5B,7/16/1990,1990,10,58,30
BLKI,6A,7/16/1990,1990,10,23,0
BLKI,6B,7/16/1990,1990,10,17,5
BLKI,7A,7/16/1990,1990,10,0,25
BLKI,7B,7/16/1990,1990,10,56,58
BLKI,7C,7/16/1990,1990,10,0,0
BLKI,7D,7/16/1990,1990,10,30,32
BLKI,7E,7/16/1990,1990,10,21,25
BLKI,7F,7/16/1990,1990,10,0,0
BLKI,7G,7/16/1990,1990,10,0,0
BLKI,7H,7/16/1990,1990,10,39,40
BLKI,7.1 A,7/16/1990,1990,10,48,55
BLKI,8,7/16/1990,1990,10,57,77
BLKI,9,7/16/1990,1990,10,174,120
BLKI,10A,7/16/1990,1990,10,98,100
BLKI,10B,7/16/1990,1990,10,42,46
BLKI,10C,7/16/1990,1990,10,83,81
BLKI,10DEF,7/16/1990,1990,10,274,261
BLKI,10G,7/16/1990,1990,10,186,190
BLKI,10H,7/16/1990,1990,10,87,85
BLKI,10I,7/16/1990,1990,10,120,121
BLKI,11,7/16/1990,1990,10,63,55
BLKI,12,7/16/1990,1990,10,178,99
BLKI,13A,7/16/1990,1990,10,35,25
BLKI,13B,7/16/1990,1990,10,141,100
BLKI,14,7/16/1990,1990,10,71,54
BLKI,15A,7/16/1990,1990,10,178,120
BLKI,15B,7/16/1990,1990,10,34,22
COMU,18,7/16/1990,1990,10,0,
COMU,1,7/16/1990,1990,10,5,
COMU,2,7/16/1990,1990,10,0,
COMU,2A,7/16/1990,1990,10,0,
COMU,3A,7/16/1990,1990,10,37,
COMU,3C,7/16/1990,1990,10,0,
COMU,4,7/16/1990,1990,10,45,
COMU,5A,7/16/1990,1990,10,26,
COMU,5B,7/16/1990,1990,10,0,
COMU,6A,7/16/1990,1990,10,39,
COMU,6B,7/16/1990,1990,10,50,
COMU,7A,7/16/1990,1990,10,0,
COMU,7B,7/16/1990,1990,10,69,
COMU,7C,7/16/1990,1990,10,180,
COMU,7D,7/16/1990,1990,10,8,
COMU,7E,7/16/1990,1990,10,0,
COMU,7F,7/16/1990,1990,10,18,
COMU,7G,7/16/1990,1990,10,39,
COMU,7H,7/16/1990,1990,10,136,
COMU,7.1 A,7/16/1990,1990,10,0,
COMU,8,7/16/1990,1990,10,76,
COMU,9,7/16/1990,1990,10,224,
COMU,10A,7/16/1990,1990,10,280,
COMU,10B,7/16/1990,1990,10,79,
COMU,10C,7/16/1990,1990,10,210,
COMU,10DEF,7/16/1990,1990,10,978,
COMU,10G,7/16/1990,1990,10,268,
COMU,10H,7/16/1990,1990,10,435,
COMU,10I,7/16/1990,1990,10,425,
COMU,11,7/16/1990,1990,10,0,
COMU,12,7/16/1990,1990,10,243,
COMU,13A,7/16/1990,1990,10,178,
COMU,13B,7/16/1990,1990,10,206,
COMU,14,7/16/1990,1990,10,183,
COMU,15A,7/16/1990,1990,10,123,
COMU,15B,7/16/1990,1990,10,2,
PECO,18,7/16/1990,1990,9,0,0
PECO,1,7/16/1990,1990,9,0,0
PECO,2,7/16/1990,1990,9,0,0
PECO,2A,7/16/1990,1990,9,0,0
PECO,3A,7/16/1990,1990,9,4,4
PECO,3C,7/16/1990,1990,9,0,0
PECO,4,7/16/1990,1990,9,6,5
PECO,5A,7/16/1990,1990,9,0,4
PECO,5B,7/16/1990,1990,9,5,6
PECO,6A,7/16/1990,1990,9,3,0
PECO,6B,7/16/1990,1990,9,0,0
PECO,7A,7/16/1990,1990,9,0,0
PECO,7B,7/16/1990,1990,9,2,1
PECO,7C,7/16/1990,1990,9,0,0
PECO,7D,7/16/1990,1990,9,2,1
PECO,7E,7/16/1990,1990,9,0,0
PECO,7F,7/16/1990,1990,9,0,0
PECO,7G,7/16/1990,1990,9,0,0
PECO,7H,7/16/1990,1990,9,0,0
PECO,7.1 A,7/16/1990,1990,9,0,0
PECO,8,7/16/1990,1990,9,0,0
PECO,9,7/16/1990,1990,9,3,3
PECO,10A,7/16/1990,1990,9,0,0
PECO,10B,7/16/1990,1990,9,8,9
PECO,10C,7/16/1990,1990,9,4,3
PECO,10DEF,7/16/1990,1990,9,7,8
PECO,10G,7/16/1990,1990,9,4,6
PECO,10H,7/16/1990,1990,9,5,7
PECO,10I,7/16/1990,1990,9,1,1
PECO,11,7/16/1990,1990,9,0,0
PECO,12,7/16/1990,1990,9,6,6
PECO,13A,7/16/1990,1990,9,6,0
PECO,13B,7/16/1990,1990,9,0,0
PECO,14,7/16/1990,1990,9,9,9
PECO,15A,7/16/1990,1990,9,14,12
PECO,15B,7/16/1990,1990,9,3,3
BLKI,18,6/6/1991,1991,1,11,11
BLKI,1,6/6/1991,1991,1,31,25
BLKI,2,6/6/1991,1991,1,0,0
BLKI,2A,6/6/1991,1991,1,16,10
BLKI,3A,6/6/1991,1991,1,13,10
BLKI,3C,6/6/1991,1991,1,0,0
BLKI,4,6/6/1991,1991,1,45,39
BLKI,5A,6/6/1991,1991,1,0,0
BLKI,5B,6/6/1991,1991,1,52,38
BLKI,6A,6/6/1991,1991,1,4,2
BLKI,6B,6/6/1991,1991,1,10,9
BLKI,7A,6/6/1991,1991,1,29,22
BLKI,7B,6/6/1991,1991,1,182,103
BLKI,7C,6/6/1991,1991,1,0,0
BLKI,7D,6/6/1991,1991,1,61,38
BLKI,7E,6/6/1991,1991,1,68,46
BLKI,7F,6/6/1991,1991,1,0,0
BLKI,7G,6/6/1991,1991,1,0,0
BLKI,7H,6/6/1991,1991,1,117,60
BLKI,7.1 A,6/6/1991,1991,1,92,66
BLKI,8,6/6/1991,1991,1,138,112
BLKI,9,6/6/1991,1991,1,217,151
BLKI,10A,6/6/1991,1991,1,221,144
BLKI,10B,6/6/1991,1991,1,71,59
BLKI,10C,6/6/1991,1991,1,155,88
BLKI,10DEF,6/6/1991,1991,1,399,291
BLKI,10G,6/6/1991,1991,1,282,183
BLKI,10H,6/6/1991,1991,1,107,88
BLKI,10I,6/6/1991,1991,1,178,134
BLKI,11,6/6/1991,1991,1,75,62
BLKI,12,6/6/1991,1991,1,207,112
BLKI,13A,6/6/1991,1991,1,114,64
BLKI,13B,6/6/1991,1991,1,240,188
BLKI,14,6/6/1991,1991,1,94,67
BLKI,15A,6/6/1991,1991,1,228,193
BLKI,15B,6/6/1991,1991,1,50,36
COMU,18,6/6/1991,1991,1,0,
COMU,1,6/6/1991,1991,1,0,
COMU,2,6/6/1991,1991,1,0,
COMU,2A,6/6/1991,1991,1,0,
COMU,3A,6/6/1991,1991,1,6,
COMU,3C,6/6/1991,1991,1,0,
COMU,4,6/6/1991,1991,1,16,
COMU,5A,6/6/1991,1991,1,0,
COMU,5B,6/6/1991,1991,1,0,
COMU,6A,6/6/1991,1991,1,30,
COMU,6B,6/6/1991,1991,1,54,
COMU,7A,6/6/1991,1991,1,4,
COMU,7B,6/6/1991,1991,1,105,
COMU,7C,6/6/1991,1991,1,277,
COMU,7D,6/6/1991,1991,1,16,
COMU,7E,6/6/1991,1991,1,2,
COMU,7F,6/6/1991,1991,1,0,
COMU,7G,6/6/1991,1991,1,0,
COMU,7H,6/6/1991,1991,1,308,
COMU,7.1 A,6/6/1991,1991,1,0,
COMU,8,6/6/1991,1991,1,154,
COMU,9,6/6/1991,1991,1,353,
COMU,10A,6/6/1991,1991,1,370,
COMU,10B,6/6/1991,1991,1,108,
COMU,10C,6/6/1991,1991,1,343,
COMU,10DEF,6/6/1991,1991,1,855,
COMU,10G,6/6/1991,1991,1,230,
COMU,10H,6/6/1991,1991,1,435,
COMU,10I,6/6/1991,1991,1,445,
COMU,11,6/6/1991,1991,1,0,
COMU,12,6/6/1991,1991,1,205,
COMU,13A,6/6/1991,1991,1,162,
COMU,13B,6/6/1991,1991,1,319,
COMU,14,6/6/1991,1991,1,190,
COMU,15A,6/6/1991,1991,1,260,
COMU,15B,6/6/1991,1991,1,0,
PECO,18,6/6/1991,1991,1,0,0
PECO,1,6/6/1991,1991,1,3,2
PECO,2,6/6/1991,1991,1,0,0
PECO,2A,6/6/1991,1991,1,0,0
PECO,3A,6/6/1991,1991,1,10,4
PECO,3C,6/6/1991,1991,1,4,1
PECO,4,6/6/1991,1991,1,6,4
PECO,5A,6/6/1991,1991,1,6,1
PECO,5B,6/6/1991,1991,1,7,4
PECO,6A,6/6/1991,1991,1,0,0
PECO,6B,6/6/1991,1991,1,0,0
PECO,7A,6/6/1991,1991,1,0,0
PECO,7B,6/6/1991,1991,1,2,2
PECO,7C,6/6/1991,1991,1,0,0
PECO,7D,6/6/1991,1991,1,3,2
PECO,7E,6/6/1991,1991,1,8,1
PECO,7F,6/6/1991,1991,1,0,0
PECO,7G,6/6/1991,1991,1,0,0
PECO,7H,6/6/1991,1991,1,0,0
PECO,7.1 A,6/6/1991,1991,1,0,0
PECO,8,6/6/1991,1991,1,0,0
PECO,9,6/6/1991,1991,1,2,2
PECO,10A,6/6/1991,1991,1,0,0
PECO,10B,6/6/1991,1991,1,12,8
PECO,10C,6/6/1991,1991,1,4,2
PECO,10DEF,6/6/1991,1991,1,9,8
PECO,10G,6/6/1991,1991,1,7,5
PECO,10H,6/6/1991,1991,1,7,7
PECO,10I,6/6/1991,1991,1,0,0
PECO,11,6/6/1991,1991,1,0,0
PECO,12,6/6/1991,1991,1,5,3
PECO,13A,6/6/1991,1991,1,5,1
PECO,13B,6/6/1991,1991,1,0,0
PECO,14,6/6/1991,1991,1,11,7
PECO,15A,6/6/1991,1991,1,29,22
PECO,15B,6/6/1991,1991,1,3,1
BLKI,18,6/9/1991,1991,2,14,11
BLKI,1,6/9/1991,1991,2,26,23
BLKI,2,6/9/1991,1991,2,0,0
BLKI,2A,6/9/1991,1991,2,12,10
BLKI,3A,6/9/1991,1991,2,10,10
BLKI,3C,6/9/1991,1991,2,0,0
BLKI,4,6/9/1991,1991,2,60,46
BLKI,5A,6/9/1991,1991,2,0,0
BLKI,5B,6/9/1991,1991,2,38,32
BLKI,6A,6/9/1991,1991,2,11,4
BLKI,6B,6/9/1991,1991,2,6,7
BLKI,7A,6/9/1991,1991,2,28,24
BLKI,7B,6/9/1991,1991,2,122,99
BLKI,7C,6/9/1991,1991,2,0,0
BLKI,7D,6/9/1991,1991,2,62,40
BLKI,7E,6/9/1991,1991,2,43,39
BLKI,7F,6/9/1991,1991,2,0,0
BLKI,7G,6/9/1991,1991,2,0,0
BLKI,7H,6/9/1991,1991,2,59,52
BLKI,7.1 A,6/9/1991,1991,2,65,56
BLKI,8,6/9/1991,1991,2,88,81
BLKI,9,6/9/1991,1991,2,154,144
BLKI,10A,6/9/1991,1991,2,154,128
BLKI,10B,6/9/1991,1991,2,53,49
BLKI,10C,6/9/1991,1991,2,111,91
BLKI,10DEF,6/9/1991,1991,2,273,256
BLKI,10G,6/9/1991,1991,2,198,175
BLKI,10H,6/9/1991,1991,2,98,96
BLKI,10I,6/9/1991,1991,2,120,114
BLKI,11,6/9/1991,1991,2,67,62
BLKI,12,6/9/1991,1991,2,162,128
BLKI,13A,6/9/1991,1991,2,80,52
BLKI,13B,6/9/1991,1991,2,197,158
BLKI,14,6/9/1991,1991,2,77,63
BLKI,15A,6/9/1991,1991,2,217,164
BLKI,15B,6/9/1991,1991,2,44,36
COMU,18,6/9/1991,1991,2,0,
COMU,1,6/9/1991,1991,2,0,
COMU,2,6/9/1991,1991,2,0,
COMU,2A,6/9/1991,1991,2,0,
COMU,3A,6/9/1991,1991,2,10,
COMU,3C,6/9/1991,1991,2,0,
COMU,4,6/9/1991,1991,2,4,
COMU,5A,6/9/1991,1991,2,0,
COMU,5B,6/9/1991,1991,2,0,
COMU,6A,6/9/1991,1991,2,18,
COMU,6B,6/9/1991,1991,2,64,
COMU,7A,6/9/1991,1991,2,5,
COMU,7B,6/9/1991,1991,2,124,
COMU,7C,6/9/1991,1991,2,304,
COMU,7D,6/9/1991,1991,2,35,
COMU,7E,6/9/1991,1991,2,1,
COMU,7F,6/9/1991,1991,2,33,
COMU,7G,6/9/1991,1991,2,60,
COMU,7H,6/9/1991,1991,2,339,
COMU,7.1 A,6/9/1991,1991,2,0,
COMU,8,6/9/1991,1991,2,69,
COMU,9,6/9/1991,1991,2,360,
COMU,10A,6/9/1991,1991,2,414,
COMU,10B,6/9/1991,1991,2,95,
COMU,10C,6/9/1991,1991,2,375,
COMU,10DEF,6/9/1991,1991,2,1410,
COMU,10G,6/9/1991,1991,2,323,
COMU,10H,6/9/1991,1991,2,550,
